TransactionID,CustomerID,Age,Gender,Income,ProductCategory,Product,Quantity,Price,TotalAmount,PaymentMethod,StoreLocation,PurchaseDate,DayOfWeek,TimeOfDay,Promotion,Returned
7375,1128,34,Female,44248,Clothing,Shirt,1,203.19,203.19,Credit Card,West,2024-12-31,Tuesday,Afternoon,No,No
7376,1405,49,Female,40532,Clothing,Jeans,1,492.56,492.56,Debit Card,West,2024-07-13,Saturday,Evening,No,Yes
7377,1597,31,Male,44731,Electronics,Phone,5,428.31,2141.55,Cash,South,2024-10-17,Thursday,Afternoon,Yes,No
7378,1222,65,Female,92978,Clothing,Shirt,2,27.64,55.28,Debit Card,East,2024-01-01,Monday,Afternoon,No,No
7379,1758,35,Male,64692,Grocery,Bread,4,397.39,1589.56,Credit Card,North,2024-01-08,Monday,Afternoon,Yes,Yes
7380,1214,44,Female,118973,Sports,Football,1,481.61,481.61,Credit Card,South,2024-06-19,Wednesday,Afternoon,No,Yes
7381,1619,45,Female,66664,Home,Chair,1,238.9,238.9,Cash,South,2024-05-03,Friday,Afternoon,No,No
7382,1121,21,Female,51671,Clothing,Jacket,3,329.07,987.21,Debit Card,West,2024-01-04,Thursday,Morning,No,Yes
7383,1694,53,Male,116617,Sports,Football,1,157.4,157.4,Debit Card,South,2024-03-22,Friday,Evening,Yes,Yes
7384,1287,29,Male,55930,Electronics,Laptop,5,147.65,738.25,Debit Card,North,2024-08-15,Thursday,Afternoon,Yes,No
7385,1991,38,Male,97329,Home,Lamp,5,269.72,1348.6,Cash,East,2024-10-13,Sunday,Evening,Yes,Yes
7386,1121,51,Female,80258,Home,Chair,4,60.52,242.08,Debit Card,North,2024-12-06,Friday,Evening,Yes,No
7387,1433,33,Female,100704,Electronics,Laptop,3,320.32,960.96,Cash,North,2024-08-10,Saturday,Morning,Yes,Yes
7388,1605,29,Male,110252,Sports,Football,1,266.04,266.04,Credit Card,East,2024-12-29,Sunday,Morning,Yes,Yes
7389,1921,67,Male,42181,Sports,Football,2,362.14,724.28,Cash,West,2024-06-20,Thursday,Morning,Yes,No
7390,1397,58,Female,83017,Clothing,Jacket,3,400.79,1202.37,Debit Card,North,2024-10-10,Thursday,Afternoon,Yes,No
7391,1538,67,Male,70209,Sports,Football,1,204.29,204.29,Debit Card,South,2024-12-30,Monday,Morning,Yes,No
7392,1556,25,Female,30623,Grocery,Bread,2,431.63,863.26,Cash,West,2024-10-25,Friday,Evening,No,Yes
7393,1361,21,Female,63508,Sports,Basketball,2,354.12,708.24,Credit Card,East,2024-11-18,Monday,Evening,No,Yes
7394,1988,47,Female,50966,Grocery,Milk,3,344.14,1032.42,Debit Card,South,2024-09-08,Sunday,Afternoon,No,Yes
7395,1905,67,Male,60422,Electronics,Phone,4,478.53,1914.12,Credit Card,West,2024-03-26,Tuesday,Evening,Yes,Yes
7396,1929,37,Male,53853,Grocery,Cheese,5,20.54,102.7,Credit Card,East,2024-07-22,Monday,Evening,Yes,No
7397,1337,67,Male,81916,Home,Table,3,145.19,435.57,Debit Card,North,2024-05-03,Friday,Evening,No,Yes
7398,1973,19,Female,91592,Electronics,Laptop,2,411.76,823.52,Debit Card,South,2024-04-29,Monday,Afternoon,No,Yes
7399,1941,44,Male,112713,Clothing,Jeans,5,110.03,550.15,Cash,North,2024-07-13,Saturday,Evening,No,Yes
7400,1288,40,Female,72709,Clothing,Shirt,1,387.21,387.21,Credit Card,South,2024-03-28,Thursday,Morning,No,Yes
7401,1501,67,Male,91371,Electronics,Headphones,1,90.96,90.96,Credit Card,West,2024-02-27,Tuesday,Morning,No,No
7402,1508,25,Male,37556,Electronics,Tablet,3,327.16,981.48,Credit Card,South,2024-12-02,Monday,Evening,Yes,No
7403,1691,68,Male,88320,Grocery,Cheese,3,331.9,995.7,Debit Card,East,2024-07-05,Friday,Morning,Yes,Yes
7404,1767,29,Female,86491,Home,Chair,2,499.52,999.04,Credit Card,South,2024-03-30,Saturday,Evening,Yes,No
7405,1564,36,Female,41800,Electronics,Laptop,4,19.35,77.4,Cash,West,2024-11-26,Tuesday,Morning,Yes,No
7406,1297,57,Female,53098,Electronics,Phone,4,421.19,1684.76,Credit Card,South,2024-04-05,Friday,Afternoon,Yes,No
7407,1311,52,Female,56671,Electronics,Tablet,2,216.28,432.56,Credit Card,North,2024-06-28,Friday,Evening,No,Yes
7408,1418,49,Male,106018,Grocery,Milk,1,94.9,94.9,Cash,East,2024-06-05,Wednesday,Morning,No,No
7409,1947,59,Female,67596,Clothing,Shirt,5,191.77,958.85,Cash,North,2024-09-07,Saturday,Evening,Yes,No
7410,1321,27,Male,63230,Sports,Tennis Racket,2,344.05,688.1,Cash,West,2024-03-12,Tuesday,Afternoon,No,Yes
7411,1101,54,Male,55350,Grocery,Milk,3,264.06,792.18,Credit Card,West,2024-05-14,Tuesday,Evening,No,Yes
7412,1527,21,Female,98643,Grocery,Cheese,4,321.52,1286.08,Credit Card,South,2024-12-02,Monday,Morning,No,Yes
7413,1592,31,Male,108770,Electronics,Headphones,4,93.58,374.32,Credit Card,North,2024-11-13,Wednesday,Morning,Yes,No
7414,1466,32,Female,113265,Sports,Football,1,27.53,27.53,Debit Card,West,2024-12-21,Saturday,Morning,Yes,Yes
7415,1919,20,Female,80395,Clothing,Shirt,3,208.85,626.55,Debit Card,North,2024-06-24,Monday,Evening,No,Yes
7416,1974,30,Female,55432,Clothing,Shirt,3,202.25,606.75,Credit Card,South,2024-08-05,Monday,Afternoon,Yes,No
7417,1248,65,Female,71187,Clothing,Jeans,3,8.43,25.29,Debit Card,South,2024-09-03,Tuesday,Morning,Yes,No
7418,1675,50,Male,93159,Sports,Football,5,229.23,1146.15,Cash,North,2024-05-14,Tuesday,Morning,No,Yes
7419,1373,45,Female,56350,Sports,Basketball,4,422.17,1688.68,Debit Card,North,2024-01-13,Saturday,Morning,Yes,No
7420,1746,33,Male,74830,Grocery,Bread,1,441.19,441.19,Cash,West,2024-04-10,Wednesday,Afternoon,Yes,No
7421,1000,62,Male,67443,Clothing,Jacket,1,498.49,498.49,Debit Card,North,2024-10-30,Wednesday,Afternoon,No,Yes
7422,1972,69,Female,47219,Sports,Football,1,167.95,167.95,Credit Card,West,2024-01-06,Saturday,Morning,Yes,No
7423,1177,53,Male,54575,Home,Lamp,3,104.32,312.96,Cash,East,2024-09-22,Sunday,Evening,No,Yes
7424,1364,44,Female,70484,Clothing,Jacket,2,204.43,408.86,Credit Card,South,2024-04-02,Tuesday,Afternoon,Yes,No
7425,1147,62,Female,81968,Home,Table,5,454.13,2270.65,Credit Card,West,2024-11-18,Monday,Evening,Yes,Yes
7426,1128,26,Female,78251,Home,Chair,1,151.39,151.39,Cash,West,2024-04-16,Tuesday,Afternoon,No,No
7427,1477,50,Female,49845,Home,Table,5,233.47,1167.35,Cash,East,2024-04-26,Friday,Afternoon,Yes,No
7428,1070,48,Male,118200,Electronics,Laptop,3,97.22,291.66,Credit Card,North,2024-10-12,Saturday,Morning,No,No
7429,1865,67,Female,37903,Grocery,Eggs,4,397.77,1591.08,Credit Card,West,2024-09-20,Friday,Evening,Yes,No
7430,1253,43,Female,61772,Sports,Basketball,2,220.58,441.16,Cash,West,2024-11-07,Thursday,Morning,No,Yes
7431,1564,46,Male,32249,Electronics,Tablet,3,169.76,509.28,Cash,South,2024-03-08,Friday,Morning,Yes,Yes
7432,1485,37,Male,50185,Sports,Football,2,42.98,85.96,Debit Card,South,2024-01-15,Monday,Morning,No,Yes
7433,1586,21,Male,102129,Electronics,Laptop,1,83.75,83.75,Credit Card,North,2024-06-27,Thursday,Morning,Yes,No
7434,1912,33,Male,51640,Electronics,Headphones,3,211.31,633.93,Cash,West,2024-11-04,Monday,Afternoon,No,Yes
7435,1632,33,Female,116390,Home,Table,3,443.42,1330.26,Debit Card,South,2024-02-04,Sunday,Evening,Yes,Yes
7436,1730,38,Female,68722,Clothing,Jacket,4,121.81,487.24,Cash,West,2024-02-02,Friday,Evening,Yes,No
7437,1607,39,Male,81548,Electronics,Laptop,1,487.43,487.43,Cash,East,2024-06-15,Saturday,Morning,No,Yes
7438,1424,23,Male,52761,Clothing,Shirt,4,137.02,548.08,Debit Card,North,2024-09-26,Thursday,Afternoon,Yes,No
7439,1223,38,Male,63835,Sports,Football,3,274.37,823.11,Credit Card,West,2024-09-17,Tuesday,Morning,Yes,Yes
7440,1374,55,Male,66653,Sports,Tennis Racket,2,143.17,286.34,Credit Card,West,2024-03-08,Friday,Afternoon,No,No
7441,1201,19,Female,60492,Sports,Basketball,3,320.15,960.45,Debit Card,North,2024-12-09,Monday,Evening,Yes,Yes
7442,1058,42,Male,112848,Clothing,Shirt,3,276.34,829.02,Cash,West,2024-08-12,Monday,Morning,No,Yes
7443,1183,39,Female,84479,Grocery,Bread,5,459.07,2295.35,Debit Card,South,2024-05-22,Wednesday,Evening,Yes,Yes
7444,1140,37,Female,77504,Grocery,Cheese,2,144.11,288.22,Credit Card,North,2024-01-29,Monday,Evening,Yes,Yes
7445,1729,56,Female,112885,Sports,Basketball,2,271.39,542.78,Debit Card,North,2024-09-04,Wednesday,Evening,No,Yes
7446,1070,51,Male,74655,Sports,Basketball,5,355.69,1778.45,Cash,South,2024-03-16,Saturday,Afternoon,Yes,No
7447,1407,27,Female,76923,Sports,Football,4,169.07,676.28,Debit Card,South,2024-05-14,Tuesday,Evening,No,Yes
7448,1473,21,Female,60044,Sports,Tennis Racket,2,317.87,635.74,Credit Card,North,2024-03-18,Monday,Evening,Yes,No
7449,1019,25,Male,41345,Grocery,Milk,3,322.91,968.73,Credit Card,West,2024-04-09,Tuesday,Afternoon,No,Yes
7450,1141,60,Female,62439,Clothing,Jeans,1,130.22,130.22,Cash,North,2024-04-01,Monday,Morning,No,No
7451,1180,21,Female,67008,Clothing,Jeans,2,428.78,857.56,Cash,South,2024-08-30,Friday,Afternoon,No,Yes
7452,1253,54,Male,44603,Home,Chair,2,282.69,565.38,Cash,West,2024-06-15,Saturday,Morning,Yes,Yes
7453,1818,59,Female,31033,Clothing,Jacket,3,300.86,902.58,Cash,South,2024-09-26,Thursday,Evening,No,Yes
7454,1564,48,Male,79154,Electronics,Tablet,5,463.17,2315.85,Cash,North,2024-07-23,Tuesday,Evening,No,Yes
7455,1719,49,Female,64729,Electronics,Laptop,5,150.77,753.85,Debit Card,West,2024-03-26,Tuesday,Evening,No,Yes
7456,1671,34,Female,111900,Home,Lamp,5,50.98,254.9,Cash,North,2024-09-04,Wednesday,Morning,Yes,No
7457,1716,46,Female,114647,Grocery,Milk,5,404.89,2024.45,Credit Card,East,2024-09-06,Friday,Morning,Yes,No
7458,1367,27,Male,40789,Sports,Football,2,131.85,263.7,Credit Card,West,2024-06-09,Sunday,Afternoon,No,No
7459,1867,49,Female,79758,Clothing,Jeans,2,35.32,70.64,Cash,West,2024-07-12,Friday,Afternoon,No,No
7460,1982,70,Male,87598,Electronics,Tablet,2,61.1,122.2,Cash,North,2024-06-05,Wednesday,Afternoon,Yes,No
7461,1026,28,Male,107161,Electronics,Laptop,4,239.27,957.08,Debit Card,South,2024-07-13,Saturday,Evening,Yes,Yes
7462,1230,38,Male,98470,Clothing,Jacket,2,151.42,302.84,Debit Card,East,2024-10-11,Friday,Evening,Yes,Yes
7463,1860,51,Male,119374,Grocery,Eggs,2,405.63,811.26,Debit Card,West,2024-04-04,Thursday,Evening,No,Yes
7464,1450,20,Male,38783,Home,Table,1,68.6,68.6,Credit Card,South,2024-12-13,Friday,Afternoon,No,No
7465,1606,24,Male,108365,Sports,Football,2,426.21,852.42,Credit Card,West,2024-10-20,Sunday,Afternoon,Yes,Yes
7466,1372,22,Female,66926,Sports,Football,3,188.02,564.06,Cash,South,2024-07-01,Monday,Morning,No,Yes
7467,1426,18,Female,100941,Electronics,Laptop,5,160.57,802.85,Credit Card,West,2024-02-25,Sunday,Morning,No,Yes
7468,1773,46,Female,61661,Clothing,Shirt,3,179.11,537.33,Cash,North,2024-03-16,Saturday,Afternoon,Yes,Yes
7469,1388,52,Female,101724,Home,Lamp,3,405.43,1216.29,Credit Card,South,2024-02-28,Wednesday,Morning,No,Yes
7470,1834,41,Male,105606,Grocery,Milk,4,241.67,966.68,Cash,South,2024-11-03,Sunday,Afternoon,No,Yes
7471,1006,45,Male,72289,Electronics,Tablet,1,313.16,313.16,Debit Card,North,2024-11-21,Thursday,Afternoon,No,Yes
7472,1707,34,Male,36861,Grocery,Cheese,1,368.7,368.7,Debit Card,East,2024-02-14,Wednesday,Morning,Yes,No
7473,1070,51,Female,37556,Home,Table,4,249.92,999.68,Cash,North,2024-05-29,Wednesday,Evening,Yes,No
7474,1560,29,Female,58758,Grocery,Cheese,1,456.78,456.78,Credit Card,West,2024-04-12,Friday,Morning,Yes,No
7475,1565,70,Male,80855,Home,Lamp,2,337.96,675.92,Credit Card,West,2024-04-17,Wednesday,Evening,Yes,No
7476,1743,45,Female,38685,Electronics,Tablet,3,462.02,1386.06,Debit Card,South,2024-09-25,Wednesday,Afternoon,No,Yes
7477,1472,54,Female,112647,Home,Table,3,107.48,322.44,Credit Card,South,2024-06-09,Sunday,Afternoon,No,Yes
7478,1690,41,Female,32335,Sports,Football,1,229.43,229.43,Credit Card,West,2024-07-21,Sunday,Morning,Yes,No
7479,1125,37,Male,111001,Sports,Tennis Racket,1,367.07,367.07,Credit Card,East,2024-01-09,Tuesday,Afternoon,No,Yes
7480,1192,46,Male,112986,Grocery,Eggs,1,478.2,478.2,Credit Card,North,2024-08-09,Friday,Afternoon,Yes,No
7481,1686,53,Male,89450,Sports,Football,3,210.9,632.7,Debit Card,West,2024-07-12,Friday,Afternoon,Yes,No
7482,1581,51,Male,102292,Home,Table,5,275.49,1377.45,Debit Card,West,2024-12-27,Friday,Morning,Yes,No
7483,1580,35,Female,78200,Home,Table,1,324.39,324.39,Credit Card,East,2024-10-29,Tuesday,Morning,Yes,No
7484,1418,54,Male,51441,Clothing,Jacket,4,384.76,1539.04,Credit Card,West,2024-08-05,Monday,Afternoon,Yes,No
7485,1498,35,Male,107816,Electronics,Laptop,2,16.8,33.6,Credit Card,West,2024-12-19,Thursday,Evening,Yes,No
7486,1164,59,Male,85869,Home,Lamp,1,157.21,157.21,Cash,West,2024-11-16,Saturday,Morning,Yes,No
7487,1135,50,Female,108219,Electronics,Phone,2,65.47,130.94,Debit Card,East,2024-03-25,Monday,Afternoon,Yes,Yes
7488,1524,37,Male,100425,Home,Chair,2,430.3,860.6,Credit Card,South,2024-02-06,Tuesday,Afternoon,Yes,Yes
7489,1357,21,Female,73683,Home,Lamp,5,8.9,44.5,Debit Card,East,2024-02-03,Saturday,Morning,No,No
7490,1130,53,Female,104328,Home,Chair,3,370.73,1112.19,Credit Card,South,2024-08-03,Saturday,Evening,No,Yes
7491,1424,47,Male,44404,Home,Lamp,4,347.0,1388.0,Cash,North,2024-12-27,Friday,Afternoon,No,Yes
7492,1914,42,Male,47757,Grocery,Milk,3,383.09,1149.27,Debit Card,North,2024-02-22,Thursday,Evening,No,Yes
7493,1132,44,Female,75611,Grocery,Bread,1,199.23,199.23,Debit Card,West,2024-04-22,Monday,Evening,No,No
7494,1262,48,Female,76531,Home,Lamp,2,441.65,883.3,Debit Card,South,2024-08-27,Tuesday,Evening,No,Yes
7495,1889,25,Female,115325,Clothing,Shirt,4,268.86,1075.44,Debit Card,West,2024-01-21,Sunday,Morning,Yes,Yes
7496,1279,52,Female,76876,Home,Table,5,348.01,1740.05,Credit Card,East,2024-07-25,Thursday,Afternoon,No,Yes
7497,1118,22,Female,84595,Clothing,Shirt,3,271.29,813.87,Credit Card,East,2024-04-01,Monday,Morning,Yes,No
7498,1957,30,Female,45065,Sports,Football,4,385.49,1541.96,Credit Card,East,2024-04-26,Friday,Morning,Yes,Yes
7499,1177,21,Female,96872,Electronics,Phone,4,303.62,1214.48,Credit Card,East,2024-09-22,Sunday,Evening,No,Yes
7500,1812,24,Male,94609,Grocery,Cheese,2,128.89,257.78,Credit Card,North,2024-03-11,Monday,Afternoon,Yes,No
7501,1263,18,Female,34775,Clothing,Jacket,1,54.2,54.2,Cash,North,2024-10-04,Friday,Morning,Yes,No
7502,1484,54,Female,119369,Grocery,Eggs,1,450.08,450.08,Debit Card,South,2024-03-07,Thursday,Evening,No,Yes
7503,1977,38,Female,103349,Sports,Basketball,1,426.11,426.11,Credit Card,North,2024-03-05,Tuesday,Morning,Yes,No
7504,1684,30,Female,35329,Home,Lamp,1,135.88,135.88,Credit Card,West,2024-12-10,Tuesday,Afternoon,Yes,No
7505,1945,49,Female,104281,Grocery,Eggs,5,239.55,1197.75,Debit Card,South,2024-06-15,Saturday,Evening,No,Yes
7506,1911,57,Female,100707,Home,Lamp,5,294.46,1472.3,Credit Card,South,2024-04-30,Tuesday,Evening,No,Yes
7507,1436,37,Male,104857,Home,Lamp,3,316.84,950.52,Credit Card,East,2024-06-08,Saturday,Morning,No,Yes
7508,1996,40,Male,108334,Home,Table,4,184.2,736.8,Debit Card,South,2024-03-02,Saturday,Morning,Yes,No
7509,1233,65,Female,102219,Electronics,Laptop,4,403.77,1615.08,Cash,North,2024-03-17,Sunday,Afternoon,No,Yes
7510,1881,41,Female,92547,Electronics,Tablet,4,22.98,91.92,Credit Card,East,2024-09-03,Tuesday,Afternoon,No,No
7511,1863,20,Male,115116,Clothing,Jacket,5,319.11,1595.55,Credit Card,South,2024-05-20,Monday,Evening,No,Yes
7512,1782,56,Male,46111,Sports,Basketball,3,334.62,1003.86,Debit Card,East,2024-05-24,Friday,Morning,Yes,No
7513,1057,45,Female,102844,Grocery,Cheese,4,425.77,1703.08,Debit Card,North,2024-12-14,Saturday,Afternoon,No,Yes
7514,1532,65,Female,105352,Sports,Tennis Racket,2,391.14,782.28,Debit Card,South,2024-12-30,Monday,Morning,Yes,No
7515,1798,32,Male,32442,Clothing,Jeans,2,36.38,72.76,Cash,West,2024-12-19,Thursday,Morning,No,No
7516,1270,54,Male,51786,Grocery,Eggs,1,430.66,430.66,Cash,West,2024-08-10,Saturday,Evening,No,Yes
7517,1020,67,Female,63124,Electronics,Tablet,3,194.64,583.92,Debit Card,West,2024-07-27,Saturday,Morning,Yes,No
7518,1208,30,Male,55294,Home,Table,5,345.87,1729.35,Cash,North,2024-08-24,Saturday,Afternoon,No,Yes
7519,1455,46,Female,100763,Grocery,Milk,2,338.32,676.64,Cash,North,2024-03-14,Thursday,Evening,No,Yes
7520,1522,41,Female,49968,Sports,Basketball,3,264.94,794.82,Cash,South,2024-10-28,Monday,Evening,No,Yes
7521,1127,63,Male,56829,Sports,Basketball,3,139.52,418.56,Debit Card,North,2024-06-15,Saturday,Afternoon,Yes,No
7522,1845,60,Male,72517,Clothing,Jacket,5,32.77,163.85,Cash,North,2024-09-10,Tuesday,Evening,No,Yes
7523,1497,48,Male,101742,Sports,Basketball,2,218.83,437.66,Debit Card,North,2024-02-09,Friday,Morning,Yes,No
7524,1216,40,Male,110434,Sports,Basketball,2,165.01,330.02,Credit Card,North,2024-01-14,Sunday,Evening,No,Yes
7525,1198,23,Male,34154,Sports,Tennis Racket,4,125.36,501.44,Cash,North,2024-07-26,Friday,Afternoon,No,Yes
7526,1634,32,Female,58589,Clothing,Shirt,1,21.18,21.18,Credit Card,North,2024-01-06,Saturday,Afternoon,Yes,Yes
7527,1611,39,Female,56113,Electronics,Laptop,5,94.25,471.25,Debit Card,East,2024-03-03,Sunday,Evening,Yes,No
7528,1285,52,Male,49925,Grocery,Eggs,4,46.5,186.0,Cash,East,2024-12-24,Tuesday,Morning,No,No
7529,1345,58,Male,97240,Clothing,Jeans,5,382.35,1911.75,Debit Card,West,2024-02-17,Saturday,Morning,No,Yes
7530,1648,56,Male,46530,Electronics,Phone,5,214.43,1072.15,Debit Card,North,2024-11-20,Wednesday,Evening,Yes,Yes
7531,1971,62,Male,104045,Clothing,Jacket,5,252.36,1261.8,Debit Card,South,2024-09-08,Sunday,Evening,Yes,No
7532,1594,61,Male,66786,Grocery,Eggs,1,263.75,263.75,Credit Card,West,2024-05-25,Saturday,Afternoon,Yes,Yes
7533,1541,25,Female,70774,Clothing,Shirt,2,321.15,642.3,Credit Card,North,2024-11-06,Wednesday,Morning,Yes,Yes
7534,1032,43,Male,111107,Sports,Tennis Racket,1,431.29,431.29,Credit Card,North,2024-05-12,Sunday,Morning,Yes,Yes
7535,1914,35,Male,81187,Grocery,Bread,1,143.96,143.96,Debit Card,West,2024-04-13,Saturday,Morning,Yes,Yes
7536,1627,24,Female,68114,Home,Chair,5,360.94,1804.7,Credit Card,East,2024-10-14,Monday,Evening,No,Yes
7537,1216,20,Female,91031,Clothing,Jeans,2,43.41,86.82,Cash,East,2024-06-24,Monday,Morning,Yes,Yes
7538,1438,26,Male,109639,Electronics,Phone,4,41.95,167.8,Debit Card,East,2024-05-17,Friday,Morning,No,No
7539,1123,59,Male,87077,Grocery,Bread,4,95.0,380.0,Debit Card,West,2024-04-14,Sunday,Afternoon,No,Yes
7540,1995,54,Female,51415,Home,Chair,3,426.53,1279.59,Cash,South,2024-06-19,Wednesday,Morning,Yes,No
7541,1719,47,Female,99017,Electronics,Tablet,4,200.86,803.44,Credit Card,West,2024-06-12,Wednesday,Afternoon,No,Yes
7542,1726,64,Male,113457,Clothing,Jeans,3,290.2,870.6,Cash,North,2024-08-19,Monday,Afternoon,No,Yes
7543,1170,37,Male,53947,Home,Chair,5,132.18,660.9,Cash,West,2024-08-02,Friday,Morning,Yes,No
7544,1673,38,Female,100512,Grocery,Cheese,1,383.2,383.2,Cash,North,2024-10-10,Thursday,Afternoon,Yes,No
7545,1091,65,Female,50453,Sports,Basketball,5,463.66,2318.3,Credit Card,North,2024-09-23,Monday,Morning,Yes,Yes
7546,1675,60,Female,68314,Home,Chair,2,265.98,531.96,Cash,South,2024-07-28,Sunday,Evening,No,Yes
7547,1496,52,Female,34957,Electronics,Headphones,5,8.98,44.9,Credit Card,South,2024-11-08,Friday,Evening,Yes,Yes
7548,1523,45,Female,91569,Clothing,Shirt,3,153.37,460.11,Debit Card,South,2024-12-29,Sunday,Morning,No,Yes
7549,1509,29,Male,91202,Sports,Football,2,274.83,549.66,Credit Card,West,2024-04-25,Thursday,Evening,Yes,Yes
7550,1796,57,Female,59560,Home,Table,3,226.08,678.24,Debit Card,South,2024-01-14,Sunday,Afternoon,No,Yes
7551,1838,22,Male,77509,Sports,Tennis Racket,2,245.97,491.94,Debit Card,West,2024-01-21,Sunday,Morning,No,Yes
7552,1895,37,Male,77157,Electronics,Tablet,5,307.76,1538.8,Cash,East,2024-06-28,Friday,Morning,No,Yes
7553,1482,50,Female,59779,Sports,Tennis Racket,3,329.26,987.78,Cash,North,2024-11-06,Wednesday,Morning,Yes,No
7554,1627,64,Male,73191,Electronics,Phone,4,385.6,1542.4,Credit Card,West,2024-10-19,Saturday,Morning,No,Yes
7555,1627,46,Male,30627,Home,Lamp,4,246.41,985.64,Cash,North,2024-01-25,Thursday,Evening,Yes,No
7556,1041,41,Female,74631,Clothing,Shirt,1,9.61,9.61,Credit Card,West,2024-10-26,Saturday,Evening,No,No
7557,1078,64,Male,105159,Grocery,Bread,5,449.94,2249.7,Debit Card,East,2024-02-13,Tuesday,Afternoon,Yes,Yes
7558,1257,31,Male,109322,Clothing,Shirt,5,80.61,403.05,Cash,East,2024-01-05,Friday,Afternoon,No,Yes
7559,1338,31,Male,101538,Clothing,Jeans,2,481.52,963.04,Debit Card,East,2024-02-24,Saturday,Evening,No,Yes
7560,1207,39,Female,44127,Sports,Tennis Racket,2,455.26,910.52,Debit Card,South,2024-04-30,Tuesday,Morning,Yes,No
7561,1974,57,Female,46102,Grocery,Milk,3,138.42,415.26,Cash,West,2024-10-04,Friday,Evening,No,Yes
7562,1043,51,Female,70828,Home,Table,3,34.35,103.05,Cash,North,2024-12-12,Thursday,Afternoon,Yes,No
7563,1221,38,Female,118608,Grocery,Milk,1,271.0,271.0,Credit Card,South,2024-11-23,Saturday,Morning,Yes,No
7564,1902,39,Male,98016,Grocery,Eggs,5,212.71,1063.55,Credit Card,North,2024-06-01,Saturday,Morning,No,Yes
7565,1222,40,Female,75144,Home,Lamp,5,139.44,697.2,Credit Card,East,2024-06-26,Wednesday,Evening,No,Yes
7566,1293,48,Male,75084,Clothing,Jacket,4,266.8,1067.2,Cash,East,2024-09-12,Thursday,Afternoon,No,Yes
7567,1786,22,Female,59548,Clothing,Jeans,4,232.35,929.4,Cash,West,2024-04-30,Tuesday,Morning,Yes,No
7568,1587,46,Female,88798,Clothing,Shirt,1,473.64,473.64,Cash,East,2024-06-15,Saturday,Morning,No,Yes
7569,1850,21,Female,65475,Home,Chair,2,42.56,85.12,Credit Card,West,2024-10-17,Thursday,Morning,No,No
7570,1581,60,Male,98991,Grocery,Cheese,5,441.65,2208.25,Credit Card,North,2024-08-14,Wednesday,Evening,No,Yes
7571,1046,34,Female,73717,Home,Lamp,1,391.47,391.47,Cash,West,2024-06-05,Wednesday,Evening,Yes,No
7572,1872,25,Female,70364,Clothing,Shirt,1,338.38,338.38,Cash,North,2024-12-17,Tuesday,Afternoon,No,Yes
7573,1778,57,Male,39421,Sports,Basketball,4,451.85,1807.4,Cash,North,2024-11-01,Friday,Evening,No,Yes
7574,1327,70,Male,82623,Clothing,Jeans,4,268.04,1072.16,Cash,East,2024-05-10,Friday,Morning,No,Yes
7575,1774,42,Male,40933,Electronics,Tablet,3,278.84,836.52,Debit Card,East,2024-03-26,Tuesday,Morning,No,Yes
7576,1749,70,Male,60680,Sports,Tennis Racket,3,58.72,176.16,Cash,North,2024-05-23,Thursday,Afternoon,No,No
7577,1523,45,Female,59705,Electronics,Headphones,4,91.88,367.52,Credit Card,South,2024-11-11,Monday,Evening,Yes,No
7578,1088,40,Male,61628,Clothing,Jacket,1,46.24,46.24,Debit Card,West,2024-02-22,Thursday,Morning,No,No
7579,1079,26,Female,65220,Electronics,Headphones,1,263.64,263.64,Credit Card,West,2024-05-18,Saturday,Evening,No,Yes
7580,1817,48,Male,108229,Home,Lamp,5,392.79,1963.95,Debit Card,North,2024-08-18,Sunday,Evening,Yes,Yes
